Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,DATE
Public Class,org.jfree.chart.junit.StackedBarChartTests,24,8,37,12/02/2005
Public Class,org.jfree.chart.junit.TimeSeriesChartTests,21,7,42,12/02/2005
Public Class,org.jfree.chart.junit.WaterfallChartTests,21,7,42,12/02/2005
Public Class,org.jfree.chart.junit.XYAreaChartTests,22,7,42,12/02/2005
Public Class,org.jfree.chart.junit.XYBarChartTests,24,7,42,12/02/2005
Public Class,org.jfree.chart.junit.XYLineChartTests,22,7,42,12/02/2005
Public Class,org.jfree.chart.junit.XYStepAreaChartTests,22,7,42,12/02/2005
Public Class,org.jfree.chart.junit.XYStepChartTests,22,7,42,12/02/2005
Public Class,org.jfree.chart.labels.AbstractPieItemLabelGenerator,11,8,59,12/02/2005
Public Class,org.jfree.chart.labels.AbstractXYItemLabelGenerator,10,13,75,12/02/2005
Public Class,org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator,8,4,87,12/02/2005
Public Class,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,9,4,87,12/02/2005
Public Class,org.jfree.chart.labels.CustomXYToolTipGenerator,5,8,68,12/02/2005
Public Class,org.jfree.chart.labels.HighLowItemLabelGenerator,10,6,55,12/02/2005
Public Class,org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,9,4,87,12/02/2005
Public Class,org.jfree.chart.labels.IntervalCategoryToolTipGenerator,9,4,87,12/02/2005
Public Class,org.jfree.chart.labels.ItemLabelAnchor,2,4,74,12/02/2005
Public Class,org.jfree.chart.labels.ItemLabelPosition,2,8,70,12/02/2005
Public Class,org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,13,8,77,12/02/2005
Public Class,org.jfree.chart.labels.StandardCategoryItemLabelGenerator,4,4,87,12/02/2005
Public Class,org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,6,6,83,12/02/2005
Public Class,org.jfree.chart.labels.StandardCategoryToolTipGenerator,4,4,87,12/02/2005
Public Class,org.jfree.chart.labels.StandardContourToolTipGenerator,11,2,50,12/02/2005
Public Class,org.jfree.chart.labels.StandardPieSectionLabelGenerator,7,9,88,12/02/2005
Public Class,org.jfree.chart.labels.StandardPieToolTipGenerator,5,5,93,12/02/2005
Public Class,org.jfree.chart.labels.StandardXYItemLabelGenerator,5,7,92,12/02/2005
Public Class,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,6,6,83,12/02/2005
Public Class,org.jfree.chart.labels.StandardXYToolTipGenerator,5,8,87,12/02/2005
Public Class,org.jfree.chart.labels.StandardXYZToolTipGenerator,10,9,75,12/02/2005
Public Class,org.jfree.chart.labels.SymbolicXYItemLabelGenerator,10,5,100,12/02/2005
