Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,DATE
Public Class,org.jfree.chart.plot.SpiderWebPlot,43,49,94,06/02/2005
Public Class,org.jfree.chart.plot.ThermometerPlot,46,66,95,06/02/2005
Public Class,org.jfree.chart.plot.ValueMarker,2,5,19,06/02/2005
Public Class,org.jfree.chart.plot.WaferMapPlot,27,11,91,06/02/2005
Public Class,org.jfree.chart.plot.XYPlot,64,170,96,06/02/2005
Public Class,org.jfree.chart.plot.junit.CategoryPlotTests,41,12,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests,25,9,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests,27,10,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests,24,9,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests,27,9,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.CompassPlotTests,15,5,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.ContourPlotTests,13,3,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.DefaultDrawingSupplierTests,21,5,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.FastScatterPlotTests,20,6,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.IntervalMarkerTests,14,5,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.MeterIntervalTests,17,5,0,06/02/2005
Public Class,org.jfree.chart.plot.junit.MeterPlotTests,22,6,0,06/02/2005
