FileName,PercentLackOfCohesion-Real,PercentLackOfCohesion-Predicted,CountLineCode-Real,CountLineCode-Predicted,SumCyclomatic-Real,SumCyclomatic-Predicted,CountDeclMethodAll-Real,CountDeclMethodAll-Predicted
org.jfree.data.DefaultKeyedValues.csv,68.0,86.57727572340556,190.0,200.08211433671335,46.0,50.316296651240236,34.0,36.54396974397427,
org.jfree.data.DefaultKeyedValues2D.csv,67.0,70.03150300971373,252.0,302.7356629011571,62.0,72.33620338868366,35.0,37.53209087083432,
org.jfree.data.DomainInfo.csv,0.0,NaN,5.0,5.0647425541172515,3.0,3.0647425541172533,3.0,3.0647425541172533,
org.jfree.data.junit.DataPackageTests.csv,0.0,NaN,25.0,28.946623396170352,3.0,3.4522436377888464,15.0,15.452243637788847,
org.jfree.data.junit.DefaultKeyedValues2DTests.csv,87.0,107.13939744160355,216.0,256.2062623033104,26.0,30.614700120692707,28.0,30.717129869763294,
org.jfree.data.junit.DefaultKeyedValuesTests.csv,0.0,NaN,316.0,364.10012218014066,31.0,37.076635546826864,33.0,35.5593182474851,
org.jfree.data.junit.DefaultKeyedValueTests.csv,0.0,NaN,68.0,77.25552257419665,9.0,9.706400643916936,18.0,18.643016967781175,
org.jfree.data.KeyedObject.csv,55.0,64.03543093690088,42.0,58.31793340855642,11.0,15.604762775382765,18.0,19.315564596459318,
org.jfree.data.KeyedObjects.csv,62.0,78.23756021808137,151.0,177.74569075385844,39.0,46.475443251733246,28.0,28.627790373573255,
org.jfree.data.KeyedObjects2D.csv,60.0,65.45706495054331,252.0,272.1439271814124,62.0,67.6914576601707,34.0,35.69721117607682,
org.jfree.data.KeyedValue.csv,0.0,NaN,3.0,NaN,1.0,NaN,2.0,NaN,
org.jfree.data.KeyedValueComparator.csv,25.0,37.01509204581453,81.0,84.30645094126638,19.0,20.44181104549776,16.0,16.96120736366516,
org.jfree.data.KeyedValueComparatorType.csv,66.0,NaN,29.0,30.9869068384087,7.0,7.66230227946953,16.0,16.66230227946953,
org.jfree.data.KeyedValues.csv,0.0,NaN,6.0,NaN,4.0,NaN,6.0,NaN,
org.jfree.data.KeyedValues2D.csv,0.0,NaN,9.0,NaN,7.0,NaN,10.0,NaN,
org.jfree.data.Range.csv,64.0,78.44304912762769,161.0,213.2491026333185,40.0,51.340638921009386,31.0,36.158446305910815,
org.jfree.data.RangeInfo.csv,0.0,NaN,5.0,5.0647425541172515,3.0,3.0647425541172533,3.0,3.0647425541172533,
org.jfree.data.resources.DataPackageResources.csv,0.0,NaN,9.0,NaN,1.0,NaN,51.0,NaN,
org.jfree.data.resources.DataPackageResources_de.csv,0.0,NaN,9.0,NaN,1.0,NaN,51.0,NaN,
org.jfree.data.resources.DataPackageResources_es.csv,0.0,NaN,9.0,NaN,1.0,NaN,51.0,NaN,
org.jfree.data.resources.DataPackageResources_fr.csv,0.0,NaN,9.0,NaN,1.0,NaN,51.0,NaN,
org.jfree.data.resources.DataPackageResources_pl.csv,0.0,NaN,9.0,NaN,1.0,NaN,51.0,NaN,
org.jfree.data.time.Day.csv,87.0,88.4799540074038,159.0,164.06431105971183,34.0,36.535093162136945,52.0,54.35931231465083,
org.jfree.data.time.DynamicTimeSeriesCollection.csv,91.0,NaN,387.0,402.08122393955676,88.0,92.2922601059642,78.0,85.17787173053938,
org.jfree.data.time.DynamicTimeSeriesCollection.ValueSequence.csv,25.0,NaN,18.0,NaN,5.0,NaN,16.0,NaN,
org.jfree.data.time.FixedMillisecond.csv,58.0,75.6555460258869,94.0,96.78461610031921,24.0,24.670535380936258,47.0,48.98755524923714,
org.jfree.data.time.Hour.csv,78.0,82.50610188298214,175.0,188.14826601532906,39.0,43.13219723686165,53.0,55.12908500739002,
org.jfree.data.time.junit.DataTimePackageTests.csv,0.0,NaN,33.0,38.274064569788436,3.0,3.4176023975210295,15.0,15.41760239752103,
org.jfree.data.time.junit.DayTests.csv,0.0,NaN,208.0,235.3139879421638,31.0,35.5811894033562,37.0,40.07821656356652,
org.jfree.data.time.junit.FixedMillisecondTests.csv,0.0,NaN,44.0,49.032696606788974,7.0,7.467521409289711,18.0,18.467521409289724,
org.jfree.data.time.junit.HourTests.csv,0.0,NaN,204.0,227.7140586865576,30.0,33.851440772983764,37.0,40.070112739374956,
org.jfree.data.time.junit.MillisecondTests.csv,0.0,NaN,197.0,226.2027509215062,26.0,30.458984234427177,33.0,36.6878504992996,
org.jfree.data.time.junit.MinuteTests.csv,0.0,NaN,194.0,216.15936125230326,26.0,30.154472690521462,33.0,36.31539078278386,
org.jfree.data.time.junit.MonthTests.csv,90.0,93.38507891703163,227.0,254.25680131175574,33.0,37.316143281859276,37.0,40.42884213357857,
org.jfree.data.time.junit.QuarterTests.csv,90.0,93.3312967607382,245.0,274.7078814396682,36.0,40.88642941579985,38.0,41.4055974071036,
org.jfree.data.time.junit.SecondTests.csv,0.0,NaN,186.0,209.06030241310475,25.0,28.740103329560203,32.0,34.98246650391376,
org.jfree.data.time.junit.SimpleTimePeriodTests.csv,0.0,NaN,104.0,128.70230053453645,11.0,11.88761539486586,22.0,22.88761539486586,
org.jfree.data.time.junit.TimeSeriesDataItemTests.csv,0.0,NaN,51.0,57.94162379992483,7.0,NaN,18.0,NaN,
org.jfree.data.time.junit.TimeSeriesTests.csv,90.0,96.72918081786402,534.0,644.5094123386226,52.0,60.18946573104804,38.0,42.41423494490048,
org.jfree.data.time.junit.WeekTests.csv,90.0,98.38494312967441,291.0,334.624676096662,31.0,37.58759532275556,38.0,43.56565971055787,
org.jfree.data.time.junit.YearTests.csv,0.0,NaN,223.0,243.31498634511033,33.0,36.98487579323273,37.0,40.16944522710448,
org.jfree.data.time.Millisecond.csv,75.0,81.8846575341734,161.0,173.76898639470105,35.0,36.428580354734414,48.0,50.805498113177926,
org.jfree.data.time.Minute.csv,78.0,84.52555863795183,188.0,215.13110004099482,38.0,44.11915176311681,51.0,55.14558065126604,
org.jfree.data.time.Month.csv,74.0,84.03199845130943,215.0,218.045859969346,46.0,45.543729877251394,54.0,55.655439280775305,
org.jfree.data.time.Quarter.csv,79.0,80.70266735014205,174.0,177.44547037875208,35.0,35.182999050413244,52.0,53.49422881488205,
org.jfree.data.time.RegularTimePeriod.csv,100.0,102.81499456743653,86.0,109.19969588978002,26.0,31.406593603799596,30.0,31.320061189482125,
org.jfree.data.time.Second.csv,75.0,80.76814016609535,177.0,192.4717562450031,38.0,41.03062738027335,49.0,52.02347832334604,
org.jfree.data.time.SimpleTimePeriod.csv,70.0,80.50668477725539,83.0,105.9787919277203,20.0,25.063109990542205,21.0,21.545323957290645,
org.jfree.data.time.TimePeriod.csv,0.0,NaN,4.0,NaN,2.0,NaN,3.0,3.458089942837064,
org.jfree.data.time.TimePeriodAnchor.csv,72.0,68.6537998269717,44.0,52.91431914538509,11.0,13.613277058959008,17.0,18.045310823583602,
org.jfree.data.time.TimePeriodFormatException.csv,0.0,NaN,5.0,NaN,1.0,NaN,53.0,NaN,
org.jfree.data.time.TimePeriodValue.csv,66.0,68.12618886636554,61.0,62.10815370191117,19.0,22.93491680825374,21.0,21.19813029714662,
org.jfree.data.time.TimePeriodValues.csv,87.0,86.68566026093505,245.0,281.4656588992981,55.0,63.851511712104625,59.0,62.780383470352525,
