Kind,Name,CountClassCoupled,PercentLackOfCohesion,CountDeclMethod,Date
Public Class,org.jfree.chart.axis.TickType,2,58,4,2008-06-09
Public Abstract Class,org.jfree.chart.axis.TickUnit,2,62,8,2008-06-09
Public Interface,org.jfree.chart.axis.TickUnitSource,1,0,3,2008-06-09
Public Class,org.jfree.chart.axis.TickUnits,9,55,9,2008-06-09
Public Interface,org.jfree.chart.axis.Timeline,1,0,7,2008-06-09
Public Abstract Class,org.jfree.chart.axis.ValueAxis,31,95,68,2008-06-09
Public Abstract Class,org.jfree.chart.axis.ValueTick,2,30,5,2008-06-09
Package,org.jfree.chart.axis.junit,,,286,2008-06-09
Public Class,org.jfree.chart.axis.junit.AxisLocationTests,11,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.AxisPackageTests,37,0,3,2008-06-09
Public Class,org.jfree.chart.axis.junit.AxisSpaceTests,6,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.AxisTests,11,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.CategoryAnchorTests,13,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.CategoryAxis3DTests,15,0,4,2008-06-09
Public Class,org.jfree.chart.axis.junit.CategoryAxisTests,18,0,7,2008-06-09
Public Class,org.jfree.chart.axis.junit.CategoryLabelPositionTests,15,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.CategoryLabelPositionsTests,14,70,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.CategoryLabelWidthTypeTests,13,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.CategoryTickTests,16,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.ColorBarTests,16,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.CyclicNumberAxisTests,19,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.DateAxisTests,31,0,24,2008-06-09
Static Class,org.jfree.chart.axis.junit.DateAxisTests.MyDateAxis,3,0,2,2008-06-09
Public Class,org.jfree.chart.axis.junit.DateTickMarkPositionTests,13,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.DateTickTests,17,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.DateTickUnitTests,13,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.ExtendedCategoryAxisTests,16,0,7,2008-06-09
Public Class,org.jfree.chart.axis.junit.LogAxisTests,24,53,13,2008-06-09
Public Class,org.jfree.chart.axis.junit.LogarithmicAxisTests,17,50,13,2008-06-09
Static Class,org.jfree.chart.axis.junit.LogarithmicAxisTests.MyLogarithmicAxis,1,0,2,2008-06-09
Public Class,org.jfree.chart.axis.junit.MarkerAxisBandTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.ModuloAxisTests,14,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.MonthDateFormatTests,15,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.NumberAxis3DTests,13,0,3,2008-06-09
Public Class,org.jfree.chart.axis.junit.NumberAxisTests,27,42,14,2008-06-09
Public Class,org.jfree.chart.axis.junit.NumberTickUnitTests,13,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.PeriodAxisLabelInfoTests,23,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.PeriodAxisTests,29,75,8,2008-06-09
Public Class,org.jfree.chart.axis.junit.QuarterDateFormatTests,13,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.SegmentedTimelineTests,27,91,46,2008-06-09
Public Class,org.jfree.chart.axis.junit.SegmentedTimelineTests2,5,0,11,2008-06-09
Public Class,org.jfree.chart.axis.junit.StandardTickUnitSourceTests,11,0,4,2008-06-09
Public Class,org.jfree.chart.axis.junit.SubCategoryAxisTests,18,0,6,2008-06-09
Public Class,org.jfree.chart.axis.junit.SymbolAxisTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.TickUnitsTests,13,0,5,2008-06-09
Public Class,org.jfree.chart.axis.junit.ValueAxisTests,17,80,5,2008-06-09
Package,org.jfree.chart.block,,,209,2008-06-09
Public Class,org.jfree.chart.block.AbstractBlock,16,82,39,2008-06-09
Public Interface,org.jfree.chart.block.Arrangement,4,0,3,2008-06-09
Public Interface,org.jfree.chart.block.Block,4,0,7,2008-06-09
Public Class,org.jfree.chart.block.BlockBorder,11,77,11,2008-06-09
Public Class,org.jfree.chart.block.BlockContainer,18,66,14,2008-06-09
Public Interface,org.jfree.chart.block.BlockFrame,2,0,2,2008-06-09
Public Class,org.jfree.chart.block.BlockParams,0,57,7,2008-06-09
Public Class,org.jfree.chart.block.BlockResult,1,0,3,2008-06-09
Public Class,org.jfree.chart.block.BorderArrangement,11,41,10,2008-06-09
Public Class,org.jfree.chart.block.CenterArrangement,11,100,13,2008-06-09
Public Class,org.jfree.chart.block.ColorBlock,9,62,8,2008-06-09
Public Class,org.jfree.chart.block.ColumnArrangement,13,78,11,2008-06-09
Public Class,org.jfree.chart.block.EmptyBlock,4,100,5,2008-06-09
Public Interface,org.jfree.chart.block.EntityBlockParams,0,0,1,2008-06-09
Public Interface,org.jfree.chart.block.EntityBlockResult,1,0,1,2008-06-09
Public Class,org.jfree.chart.block.FlowArrangement,12,82,14,2008-06-09
Public Class,org.jfree.chart.block.GridArrangement,12,62,9,2008-06-09
Public Class,org.jfree.chart.block.LabelBlock,20,75,18,2008-06-09
Public Class,org.jfree.chart.block.LengthConstraintType,2,72,5,2008-06-09
Public Class,org.jfree.chart.block.LineBorder,14,61,9,2008-06-09
Public Class,org.jfree.chart.block.RectangleConstraint,4,65,19,2008-06-09
Package,org.jfree.chart.block.junit,,,67,2008-06-09
Public Class,org.jfree.chart.block.junit.AbstractBlockTests,17,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.BlockBorderTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.BlockContainerTests,17,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.BlockPackageTests,14,0,3,2008-06-09
Public Class,org.jfree.chart.block.junit.BorderArrangementTests,22,62,8,2008-06-09
Public Class,org.jfree.chart.block.junit.ColorBlockTests,17,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.ColumnArrangementTests,15,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.EmptyBlockTests,13,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.FlowArrangementTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.GridArrangementTests,17,75,8,2008-06-09
Public Class,org.jfree.chart.block.junit.LabelBlockTests,15,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.LineBorderTests,15,0,5,2008-06-09
Public Class,org.jfree.chart.block.junit.RectangleConstraintTests,5,66,3,2008-06-09
Package,org.jfree.chart.demo,,,14,2008-06-09
Public Class,org.jfree.chart.demo.BarChartDemo1,20,0,4,2008-06-09
Public Class,org.jfree.chart.demo.PieChartDemo1,11,0,5,2008-06-09
Public Class,org.jfree.chart.demo.TimeSeriesChartDemo1,19,0,5,2008-06-09
Package,org.jfree.chart.editor,,,84,2008-06-09
Public Interface,org.jfree.chart.editor.ChartEditor,1,0,1,2008-06-09
Public Interface,org.jfree.chart.editor.ChartEditorFactory,2,0,1,2008-06-09
Public Class,org.jfree.chart.editor.ChartEditorManager,5,25,4,2008-06-09
Class,org.jfree.chart.editor.DefaultAxisEditor,20,87,17,2008-06-09
Class,org.jfree.chart.editor.DefaultChartEditor,19,67,8,2008-06-09
Public Class,org.jfree.chart.editor.DefaultChartEditorFactory,3,0,2,2008-06-09
Class,org.jfree.chart.editor.DefaultColorBarEditor,17,51,5,2008-06-09
Class,org.jfree.chart.editor.DefaultNumberAxisEditor,21,73,13,2008-06-09
Class,org.jfree.chart.editor.DefaultPlotEditor,31,83,15,2008-06-09
Class,org.jfree.chart.editor.DefaultTitleEditor,19,73,10,2008-06-09
Class,org.jfree.chart.editor.PaletteChooserPanel,5,0,2,2008-06-09
Public Class,org.jfree.chart.editor.PaletteSample,10,50,6,2008-06-09
Package,org.jfree.chart.encoders,,,39,2008-06-09
Public Class,org.jfree.chart.encoders.EncoderUtil,6,0,8,2008-06-09
Public Interface,org.jfree.chart.encoders.ImageEncoder,3,0,6,2008-06-09
Public Class,org.jfree.chart.encoders.ImageEncoderFactory,8,50,6,2008-06-09
Public Interface,org.jfree.chart.encoders.ImageFormat,1,0,0,2008-06-09
Public Class,org.jfree.chart.encoders.KeypointPNGEncoderAdapter,4,33,6,2008-06-09
Public Class,org.jfree.chart.encoders.SunJPEGEncoderAdapter,12,57,7,2008-06-09
Public Class,org.jfree.chart.encoders.SunPNGEncoderAdapter,7,0,6,2008-06-09
Package,org.jfree.chart.entity,,,102,2008-06-09
Public Class,org.jfree.chart.entity.CategoryItemEntity,6,66,16,2008-06-09
Public Class,org.jfree.chart.entity.CategoryLabelEntity,5,0,5,2008-06-09
Public Class,org.jfree.chart.entity.ChartEntity,15,73,20,2008-06-09
Public Class,org.jfree.chart.entity.ContourEntity,3,75,6,2008-06-09
Public Interface,org.jfree.chart.entity.EntityCollection,3,0,8,2008-06-09
Public Class,org.jfree.chart.entity.LegendItemEntity,5,72,10,2008-06-09
Public Class,org.jfree.chart.entity.PieSectionEntity,5,65,12,2008-06-09
Public Class,org.jfree.chart.entity.StandardEntityCollection,9,50,11,2008-06-09
Public Class,org.jfree.chart.entity.TickLabelEntity,2,100,1,2008-06-09
Public Class,org.jfree.chart.entity.XYAnnotationEntity,2,50,4,2008-06-09
Public Class,org.jfree.chart.entity.XYItemEntity,3,69,9,2008-06-09
Package,org.jfree.chart.entity.junit,,,43,2008-06-09
Public Class,org.jfree.chart.entity.junit.CategoryItemEntityTests,16,0,5,2008-06-09
Public Class,org.jfree.chart.entity.junit.CategoryLabelEntityTests,15,0,5,2008-06-09
Public Class,org.jfree.chart.entity.junit.ContourEntityTests,17,0,5,2008-06-09
Public Class,org.jfree.chart.entity.junit.EntityPackageTests,10,0,3,2008-06-09
Public Class,org.jfree.chart.entity.junit.LegendItemEntityTests,16,0,5,2008-06-09
Public Class,org.jfree.chart.entity.junit.PieSectionEntityTests,16,0,5,2008-06-09
Public Class,org.jfree.chart.entity.junit.StandardEntityCollectionTests,16,0,5,2008-06-09
Public Class,org.jfree.chart.entity.junit.TickLabelEntityTests,17,0,5,2008-06-09
Public Class,org.jfree.chart.entity.junit.XYItemEntityTests,18,0,5,2008-06-09
Package,org.jfree.chart.event,,,36,2008-06-09
Public Class,org.jfree.chart.event.AxisChangeEvent,1,0,2,2008-06-09
Public Interface,org.jfree.chart.event.AxisChangeListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.event.ChartChangeEvent,2,57,7,2008-06-09
Public Class,org.jfree.chart.event.ChartChangeEventType,2,72,5,2008-06-09
Public Interface,org.jfree.chart.event.ChartChangeListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.event.ChartProgressEvent,1,77,7,2008-06-09
Public Interface,org.jfree.chart.event.ChartProgressListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.event.MarkerChangeEvent,1,0,2,2008-06-09
Public Interface,org.jfree.chart.event.MarkerChangeListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.event.PlotChangeEvent,1,0,2,2008-06-09
Public Interface,org.jfree.chart.event.PlotChangeListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.event.RendererChangeEvent,0,0,2,2008-06-09
Public Interface,org.jfree.chart.event.RendererChangeListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.event.TitleChangeEvent,1,0,2,2008-06-09
Public Interface,org.jfree.chart.event.TitleChangeListener,1,0,1,2008-06-09
Package,org.jfree.chart.imagemap,,,17,2008-06-09
Public Class,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,2,33,3,2008-06-09
Public Class,org.jfree.chart.imagemap.ImageMapUtilities,13,0,6,2008-06-09
Public Class,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,2,0,2,2008-06-09
Public Class,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,2,0,2,2008-06-09
Public Class,org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,1,0,2,2008-06-09
Public Interface,org.jfree.chart.imagemap.ToolTipTagFragmentGenerator,1,0,1,2008-06-09
Public Interface,org.jfree.chart.imagemap.URLTagFragmentGenerator,1,0,1,2008-06-09
Package,org.jfree.chart.imagemap.junit,,,9,2008-06-09
Public Class,org.jfree.chart.imagemap.junit.ImageMapPackageTests,4,0,3,2008-06-09
Public Class,org.jfree.chart.imagemap.junit.StandardToolTipTagFragmentGeneratorTests,3,0,3,2008-06-09
Public Class,org.jfree.chart.imagemap.junit.StandardURLTagFragmentGeneratorTests,3,0,3,2008-06-09
Package,org.jfree.chart.junit,,,227,2008-06-09
Public Class,org.jfree.chart.junit.AreaChartTests,24,37,8,2008-06-09
Static Class,org.jfree.chart.junit.AreaChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.BarChart3DTests,24,37,8,2008-06-09
Static Class,org.jfree.chart.junit.BarChart3DTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.BarChartTests,24,37,8,2008-06-09
Static Class,org.jfree.chart.junit.BarChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.ChartPackageTests,29,0,1,2008-06-09
Public Class,org.jfree.chart.junit.ChartPanelTests,10,0,7,2008-06-09
Public Class,org.jfree.chart.junit.ChartRenderingInfoTests,19,0,6,2008-06-09
Public Class,org.jfree.chart.junit.GanttChartTests,25,54,11,2008-06-09
Static Class,org.jfree.chart.junit.GanttChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.HashUtilitiesTests,3,0,3,2008-06-09
Public Class,org.jfree.chart.junit.JFreeChartTestSuite,22,0,2,2008-06-09
Public Class,org.jfree.chart.junit.JFreeChartTests,33,84,16,2008-06-09
Public Class,org.jfree.chart.junit.LegendItemCollectionTests,19,0,5,2008-06-09
Public Class,org.jfree.chart.junit.LegendItemTests,21,0,6,2008-06-09
Public Class,org.jfree.chart.junit.LineChart3DTests,24,37,8,2008-06-09
Static Class,org.jfree.chart.junit.LineChart3DTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.LineChartTests,24,37,8,2008-06-09
Static Class,org.jfree.chart.junit.LineChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.MeterChartTests,13,0,3,2008-06-09
Public Class,org.jfree.chart.junit.PaintMapTests,16,0,9,2008-06-09
Public Class,org.jfree.chart.junit.PieChart3DTests,15,66,6,2008-06-09
Static Class,org.jfree.chart.junit.PieChart3DTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.PieChartTests,8,60,5,2008-06-09
Static Class,org.jfree.chart.junit.PieChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.ScatterPlotTests,22,42,7,2008-06-09
Static Class,org.jfree.chart.junit.ScatterPlotTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.StackedAreaChartTests,24,37,8,2008-06-09
Static Class,org.jfree.chart.junit.StackedAreaChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.StackedBarChart3DTests,24,37,8,2008-06-09
Static Class,org.jfree.chart.junit.StackedBarChart3DTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.StackedBarChartTests,24,37,8,2008-06-09
Static Class,org.jfree.chart.junit.StackedBarChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.StrokeMapTests,14,0,8,2008-06-09
Public Class,org.jfree.chart.junit.TestUtilities,3,0,1,2008-06-09
Public Class,org.jfree.chart.junit.TimeSeriesChartTests,21,42,7,2008-06-09
Static Class,org.jfree.chart.junit.TimeSeriesChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.WaterfallChartTests,21,42,7,2008-06-09
Public Class,org.jfree.chart.junit.XYAreaChartTests,22,42,7,2008-06-09
Static Class,org.jfree.chart.junit.XYAreaChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.XYBarChartTests,24,42,7,2008-06-09
Static Class,org.jfree.chart.junit.XYBarChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.XYLineChartTests,22,42,7,2008-06-09
Static Class,org.jfree.chart.junit.XYLineChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.XYStepAreaChartTests,22,42,7,2008-06-09
Static Class,org.jfree.chart.junit.XYStepAreaChartTests.LocalListener,1,0,1,2008-06-09
Public Class,org.jfree.chart.junit.XYStepChartTests,22,42,7,2008-06-09
Static Class,org.jfree.chart.junit.XYStepChartTests.LocalListener,1,0,1,2008-06-09
Package,org.jfree.chart.labels,,,199,2008-06-09
Public Abstract Class,org.jfree.chart.labels.AbstractCategoryItemLabelGenerator,13,64,13,2008-06-09
Public Class,org.jfree.chart.labels.AbstractPieItemLabelGenerator,12,52,9,2008-06-09
Public Class,org.jfree.chart.labels.AbstractXYItemLabelGenerator,11,69,16,2008-06-09
Public Class,org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator,8,87,4,2008-06-09
Public Class,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,9,87,4,2008-06-09
Public Class,org.jfree.chart.labels.BubbleXYItemLabelGenerator,11,72,10,2008-06-09
Public Interface,org.jfree.chart.labels.CategoryItemLabelGenerator,2,0,3,2008-06-09
Public Interface,org.jfree.chart.labels.CategorySeriesLabelGenerator,2,0,1,2008-06-09
Public Interface,org.jfree.chart.labels.CategoryToolTipGenerator,2,0,1,2008-06-09
Public Interface,org.jfree.chart.labels.ContourToolTipGenerator,2,0,1,2008-06-09
Public Class,org.jfree.chart.labels.CustomXYToolTipGenerator,5,68,8,2008-06-09
Public Class,org.jfree.chart.labels.HighLowItemLabelGenerator,11,52,7,2008-06-09
Public Class,org.jfree.chart.labels.IntervalCategoryItemLabelGenerator,9,87,4,2008-06-09
Public Class,org.jfree.chart.labels.IntervalCategoryToolTipGenerator,9,87,4,2008-06-09
Public Class,org.jfree.chart.labels.IntervalXYItemLabelGenerator,9,88,9,2008-06-09
Public Class,org.jfree.chart.labels.ItemLabelAnchor,2,74,4,2008-06-09
Public Class,org.jfree.chart.labels.ItemLabelPosition,2,70,8,2008-06-09
Public Class,org.jfree.chart.labels.MultipleXYSeriesLabelGenerator,15,64,9,2008-06-09
Public Interface,org.jfree.chart.labels.PieSectionLabelGenerator,4,0,2,2008-06-09
Public Interface,org.jfree.chart.labels.PieToolTipGenerator,3,0,1,2008-06-09
Public Class,org.jfree.chart.labels.StandardCategoryItemLabelGenerator,4,91,6,2008-06-09
Public Class,org.jfree.chart.labels.StandardCategorySeriesLabelGenerator,7,76,7,2008-06-09
Public Class,org.jfree.chart.labels.StandardCategoryToolTipGenerator,4,90,5,2008-06-09
Public Class,org.jfree.chart.labels.StandardContourToolTipGenerator,11,50,2,2008-06-09
Public Class,org.jfree.chart.labels.StandardPieSectionLabelGenerator,8,81,11,2008-06-09
Public Class,org.jfree.chart.labels.StandardPieToolTipGenerator,6,90,7,2008-06-09
Public Class,org.jfree.chart.labels.StandardXYItemLabelGenerator,5,93,8,2008-06-09
Public Class,org.jfree.chart.labels.StandardXYSeriesLabelGenerator,7,76,7,2008-06-09
Public Class,org.jfree.chart.labels.StandardXYToolTipGenerator,5,88,9,2008-06-09
Public Class,org.jfree.chart.labels.StandardXYZToolTipGenerator,10,75,9,2008-06-09
Public Class,org.jfree.chart.labels.SymbolicXYItemLabelGenerator,10,100,6,2008-06-09
Public Interface,org.jfree.chart.labels.XYItemLabelGenerator,2,0,1,2008-06-09
Public Interface,org.jfree.chart.labels.XYSeriesLabelGenerator,2,0,1,2008-06-09
Public Interface,org.jfree.chart.labels.XYToolTipGenerator,2,0,1,2008-06-09
Public Interface,org.jfree.chart.labels.XYZToolTipGenerator,2,0,1,2008-06-09
Package,org.jfree.chart.labels.junit,,,138,2008-06-09
Public Class,org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests,14,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.BoxAndWhiskerXYToolTipGeneratorTests,16,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.BubbleXYItemLabelGeneratorTests,19,0,8,2008-06-09
Public Class,org.jfree.chart.labels.junit.CustomXYItemLabelGeneratorTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.labels.junit.HighLowItemLabelGeneratorTests,15,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.IntervalCategoryLabelGeneratorTests,17,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.ItemLabelAnchorTests,11,0,4,2008-06-09
Public Class,org.jfree.chart.labels.junit.ItemLabelPositionTests,11,0,4,2008-06-09
Public Class,org.jfree.chart.labels.junit.LabelsPackageTests,22,0,3,2008-06-09
Public Class,org.jfree.chart.labels.junit.MultipleXYSeriesLabelGeneratorTests,12,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardCategoryItemLabelGeneratorTests,18,0,9,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardCategorySeriesLabelGeneratorTests,13,0,8,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardCategoryToolTipGeneratorTests,17,0,8,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardContourToolTipGeneratorTests,13,0,3,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardPieSectionLabelGeneratorTests,16,0,8,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardPieToolTipGeneratorTests,15,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardXYItemLabelGeneratorTests,17,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardXYSeriesLabelGeneratorTests,14,0,8,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardXYToolTipGeneratorTests,17,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.StandardXYZToolTipGeneratorTests,18,0,7,2008-06-09
Public Class,org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests,12,0,7,2008-06-09
Package,org.jfree.chart.needle,,,64,2008-06-09
Public Class,org.jfree.chart.needle.ArrowNeedle,13,60,5,2008-06-09
Public Class,org.jfree.chart.needle.LineNeedle,9,100,4,2008-06-09
Public Class,org.jfree.chart.needle.LongNeedle,10,100,5,2008-06-09
Public Abstract Class,org.jfree.chart.needle.MeterNeedle,18,80,26,2008-06-09
Public Class,org.jfree.chart.needle.MiddlePinNeedle,12,100,4,2008-06-09
Public Class,org.jfree.chart.needle.PinNeedle,12,100,4,2008-06-09
Public Class,org.jfree.chart.needle.PlumNeedle,10,100,4,2008-06-09
Public Class,org.jfree.chart.needle.PointerNeedle,9,100,4,2008-06-09
Public Class,org.jfree.chart.needle.ShipNeedle,11,100,4,2008-06-09
Public Class,org.jfree.chart.needle.WindNeedle,5,100,4,2008-06-09
Package,org.jfree.chart.needle.junit,,,51,2008-06-09
Public Class,org.jfree.chart.needle.junit.ArrowNeedleTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.needle.junit.LineNeedleTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.needle.junit.LongNeedleTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.needle.junit.MeterNeedleTests,8,0,3,2008-06-09
Public Class,org.jfree.chart.needle.junit.MiddlePinNeedleTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.needle.junit.NeedlePackageTests,12,0,3,2008-06-09
Public Class,org.jfree.chart.needle.junit.PinNeedleTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.needle.junit.PlumNeedleTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.needle.junit.PointerNeedleTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.needle.junit.ShipNeedleTests,14,0,5,2008-06-09
Public Class,org.jfree.chart.needle.junit.WindNeedleTests,15,0,5,2008-06-09
Package,org.jfree.chart.plot,,,1416,2008-06-09
Public Abstract Class,org.jfree.chart.plot.AbstractPieLabelDistributor,4,16,6,2008-06-09
Public Class,org.jfree.chart.plot.CategoryMarker,7,56,8,2008-06-09
Public Class,org.jfree.chart.plot.CategoryPlot,66,97,174,2008-06-09
Public Abstract Class,org.jfree.chart.plot.ColorPalette,9,83,26,2008-06-09
Public Class,org.jfree.chart.plot.CombinedDomainCategoryPlot,23,78,24,2008-06-09
Public Class,org.jfree.chart.plot.CombinedDomainXYPlot,25,80,25,2008-06-09
Public Class,org.jfree.chart.plot.CombinedRangeCategoryPlot,26,73,19,2008-06-09
Public Class,org.jfree.chart.plot.CombinedRangeXYPlot,26,79,24,2008-06-09
Public Class,org.jfree.chart.plot.CompassPlot,43,90,34,2008-06-09
Public Class,org.jfree.chart.plot.ContourPlot,53,96,79,2008-06-09
Public Abstract Class,org.jfree.chart.plot.ContourPlotUtilities,3,0,1,2008-06-09
Public Interface,org.jfree.chart.plot.ContourValuePlot,1,0,1,2008-06-09
Public Class,org.jfree.chart.plot.CrosshairState,3,83,22,2008-06-09
Public Class,org.jfree.chart.plot.DatasetRenderingOrder,2,70,5,2008-06-09
Public Class,org.jfree.chart.plot.DefaultDrawingSupplier,17,84,17,2008-06-09
Public Class,org.jfree.chart.plot.DialShape,2,72,5,2008-06-09
Public Interface,org.jfree.chart.plot.DrawingSupplier,3,0,6,2008-06-09
Public Class,org.jfree.chart.plot.FastScatterPlot,36,88,43,2008-06-09
Public Class,org.jfree.chart.plot.GreyPalette,0,100,2,2008-06-09
Public Class,org.jfree.chart.plot.IntervalMarker,6,72,11,2008-06-09
Public Class,org.jfree.chart.plot.JThermometer,17,77,26,2008-06-09
Public Abstract Class,org.jfree.chart.plot.Marker,17,87,35,2008-06-09
Public Class,org.jfree.chart.plot.MeterInterval,11,65,10,2008-06-09
Public Class,org.jfree.chart.plot.MeterPlot,49,92,55,2008-06-09
Public Class,org.jfree.chart.plot.MultiplePiePlot,41,75,21,2008-06-09
Public Class,org.jfree.chart.plot.PieLabelDistributor,6,66,9,2008-06-09
Public Class,org.jfree.chart.plot.PieLabelLinkStyle,2,65,5,2008-06-09
Public Class,org.jfree.chart.plot.PieLabelRecord,1,74,16,2008-06-09
Public Class,org.jfree.chart.plot.PiePlot,70,96,130,2008-06-09
Public Class,org.jfree.chart.plot.PiePlot3D,39,80,12,2008-06-09
Public Class,org.jfree.chart.plot.PiePlotState,2,89,21,2008-06-09
Public Abstract Class,org.jfree.chart.plot.Plot,45,94,62,2008-06-09
Public Class,org.jfree.chart.plot.PlotOrientation,2,70,5,2008-06-09
Public Class,org.jfree.chart.plot.PlotRenderingInfo,13,70,14,2008-06-09
Public Class,org.jfree.chart.plot.PlotState,2,0,2,2008-06-09
Public Class,org.jfree.chart.plot.PlotUtilities,3,0,1,2008-06-09
Public Class,org.jfree.chart.plot.PolarPlot,48,92,59,2008-06-09
Public Class,org.jfree.chart.plot.RainbowPalette,1,62,2,2008-06-09
Public Class,org.jfree.chart.plot.RingPlot,36,75,20,2008-06-09
Public Class,org.jfree.chart.plot.SeriesRenderingOrder,2,70,5,2008-06-09
Public Class,org.jfree.chart.plot.SpiderWebPlot,54,93,68,2008-06-09
Public Class,org.jfree.chart.plot.ThermometerPlot,46,96,77,2008-06-09
Public Interface,org.jfree.chart.plot.ValueAxisPlot,2,0,1,2008-06-09
Public Class,org.jfree.chart.plot.ValueMarker,3,16,6,2008-06-09
Public Class,org.jfree.chart.plot.WaferMapPlot,27,92,13,2008-06-09
Public Class,org.jfree.chart.plot.XYPlot,67,97,200,2008-06-09
Public Interface,org.jfree.chart.plot.Zoomable,3,0,9,2008-06-09
Package,org.jfree.chart.plot.dial,,,297,2008-06-09
