Kind,Name,CountClassCoupled,CountDeclMethod,PercentLackOfCohesion,Date
Public Class,org.jfree.chart.LegendRenderingOrder,2,4,58,2004-09-10
Public Class,org.jfree.chart.MeterLegend,24,9,77,2004-09-10
Public Class,org.jfree.chart.PolarChartPanel,10,7,71,2004-09-10
Public Class,org.jfree.chart.SeriesShapeFactory,6,4,75,2004-09-10
Public Class,org.jfree.chart.StandardLegend,48,55,93,2004-09-10
Public Class,org.jfree.chart.StandardLegendItemLayout,4,4,56,2004-09-10
Public Class,org.jfree.chart.annotations.CategoryTextAnnotation,15,10,50,2004-09-10
Public Class,org.jfree.chart.annotations.TextAnnotation,9,16,82,2004-09-10
Public Class,org.jfree.chart.annotations.XYDrawableAnnotation,8,4,25,2004-09-10
Public Class,org.jfree.chart.annotations.XYImageAnnotation,11,4,25,2004-09-10
Public Class,org.jfree.chart.annotations.XYLineAnnotation,18,7,47,2004-09-10
Public Class,org.jfree.chart.annotations.XYPointerAnnotation,24,22,82,2004-09-10
Public Class,org.jfree.chart.annotations.XYShapeAnnotation,13,3,33,2004-09-10
Public Class,org.jfree.chart.annotations.XYTextAnnotation,9,7,42,2004-09-10
Public Class,org.jfree.chart.annotations.junit.AnnotationsPackageTests,9,2,0,2004-09-10
Public Class,org.jfree.chart.annotations.junit.CategoryTextAnnotationTests,15,5,0,2004-09-10
Public Class,org.jfree.chart.annotations.junit.TextAnnotationTests,7,3,0,2004-09-10
Public Class,org.jfree.chart.annotations.junit.XYDrawableAnnotationTests,15,5,0,2004-09-10
Public Class,org.jfree.chart.annotations.junit.XYImageAnnotationTests,15,5,0,2004-09-10
Public Class,org.jfree.chart.annotations.junit.XYLineAnnotationTests,17,5,0,2004-09-10
Public Class,org.jfree.chart.annotations.junit.XYPointerAnnotationTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.annotations.junit.XYTextAnnotationTests,15,5,0,2004-09-10
Public Class,org.jfree.chart.axis.AxisCollection,4,6,50,2004-09-10
Public Class,org.jfree.chart.axis.AxisLocation,4,5,56,2004-09-10
Public Class,org.jfree.chart.axis.AxisSpace,8,20,40,2004-09-10
Public Class,org.jfree.chart.axis.AxisState,2,13,69,2004-09-10
Public Class,org.jfree.chart.axis.CategoryAnchor,2,4,62,2004-09-10
Public Class,org.jfree.chart.axis.CategoryAxis,37,49,91,2004-09-10
Public Class,org.jfree.chart.axis.CategoryAxis3D,12,5,0,2004-09-10
Public Class,org.jfree.chart.axis.CategoryLabelPosition,2,12,69,2004-09-10
Public Class,org.jfree.chart.axis.CategoryLabelPositions,4,10,82,2004-09-10
Public Class,org.jfree.chart.axis.CategoryLabelWidthType,3,4,58,2004-09-10
Public Class,org.jfree.chart.axis.CategoryTick,1,5,40,2004-09-10
Public Class,org.jfree.chart.axis.ColorBar,23,16,76,2004-09-10
Public Class,org.jfree.chart.axis.CompassFormat,6,5,96,2004-09-10
Public Class,org.jfree.chart.axis.CyclicNumberAxis,36,34,86,2004-09-10
Public Class,org.jfree.chart.axis.DateAxis,40,49,93,2004-09-10
Public Class,org.jfree.chart.axis.DateTick,2,3,0,2004-09-10
Public Class,org.jfree.chart.axis.DateTickMarkPosition,2,4,62,2004-09-10
Public Class,org.jfree.chart.axis.DateTickUnit,5,15,81,2004-09-10
Public Class,org.jfree.chart.axis.ExtendedCategoryAxis,8,7,47,2004-09-10
Public Class,org.jfree.chart.axis.LogarithmicAxis,19,26,83,2004-09-10
Public Class,org.jfree.chart.axis.MarkerAxisBand,21,6,38,2004-09-10
Public Class,org.jfree.chart.axis.ModuloAxis,5,16,41,2004-09-10
Public Class,org.jfree.chart.axis.NumberAxis,32,37,93,2004-09-10
Public Class,org.jfree.chart.axis.NumberAxis3D,10,3,0,2004-09-10
Public Class,org.jfree.chart.axis.NumberTick,2,2,0,2004-09-10
Public Class,org.jfree.chart.axis.NumberTickUnit,2,3,33,2004-09-10
Public Class,org.jfree.chart.axis.PeriodAxis,32,24,72,2004-09-10
Public Class,org.jfree.chart.axis.PeriodAxisLabelInfo,19,15,74,2004-09-10
Public Class,org.jfree.chart.axis.SegmentedTimeline,15,43,94,2004-09-10
Public Class,org.jfree.chart.axis.SegmentedTimeline.Segment,3,30,70,2004-09-10
Public Class,org.jfree.chart.axis.StandardTickUnitSource,4,3,33,2004-09-10
Public Class,org.jfree.chart.axis.SubCategoryAxis,28,13,58,2004-09-10
Public Class,org.jfree.chart.axis.SymbolicAxis,31,16,80,2004-09-10
Public Class,org.jfree.chart.axis.SymbolicTickUnit,3,3,0,2004-09-10
Public Class,org.jfree.chart.axis.TickUnits,11,13,38,2004-09-10
Public Class,org.jfree.chart.axis.junit.AxisLocationTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.AxisPackageTests,29,2,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.AxisSpaceTests,6,3,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.AxisTests,11,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.CategoryAnchorTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.CategoryAxis3DTests,15,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.CategoryAxisTests,15,5,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.CategoryLabelPositionTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.CategoryLabelPositionsTests,14,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.CategoryLabelWidthTypeTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.CategoryTickTests,16,5,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.ColorBarTests,14,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.CyclicNumberAxisTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.DateAxisTests,25,10,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.DateTickMarkPositionTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.DateTickTests,17,5,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.DateTickUnitTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.LogarithmicAxisTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.MarkerAxisBandTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.NumberAxis3DTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.NumberAxisTests,25,10,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.PeriodAxisLabelInfoTests,21,5,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.PeriodAxisTests,20,5,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.SegmentedTimelineTests,29,45,91,2004-09-10
Public Class,org.jfree.chart.axis.junit.SegmentedTimelineTests2,4,11,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.SubCategoryAxisTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.SymbolicAxisTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.axis.junit.ValueAxisTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.encoders.EncoderUtil,6,8,0,2004-09-10
Public Class,org.jfree.chart.encoders.ImageEncoderFactory,10,6,50,2004-09-10
Public Class,org.jfree.chart.encoders.KeypointPNGEncoderAdapter,4,6,33,2004-09-10
Public Class,org.jfree.chart.encoders.SunJPEGEncoderAdapter,8,7,57,2004-09-10
Public Class,org.jfree.chart.encoders.SunPNGEncoderAdapter,7,6,0,2004-09-10
Public Class,org.jfree.chart.entity.CategoryItemEntity,3,13,55,2004-09-10
Public Class,org.jfree.chart.entity.ChartEntity,14,18,66,2004-09-10
Public Class,org.jfree.chart.entity.ContourEntity,3,6,50,2004-09-10
Public Class,org.jfree.chart.entity.LegendItemEntity,2,5,40,2004-09-10
Public Class,org.jfree.chart.entity.PieSectionEntity,4,12,56,2004-09-10
Public Class,org.jfree.chart.entity.StandardEntityCollection,7,9,11,2004-09-10
Public Class,org.jfree.chart.entity.TickLabelEntity,2,1,0,2004-09-10
Public Class,org.jfree.chart.entity.XYItemEntity,3,12,52,2004-09-10
Public Class,org.jfree.chart.entity.junit.CategoryItemEntityTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.entity.junit.ContourEntityTests,17,5,0,2004-09-10
Public Class,org.jfree.chart.entity.junit.EntityPackageTests,9,2,0,2004-09-10
Public Class,org.jfree.chart.entity.junit.LegendItemEntityTests,17,5,0,2004-09-10
Public Class,org.jfree.chart.entity.junit.PieSectionEntityTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.entity.junit.StandardEntityCollectionTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.entity.junit.TickLabelEntityTests,17,5,0,2004-09-10
Public Class,org.jfree.chart.entity.junit.XYItemEntityTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.event.AxisChangeEvent,1,2,0,2004-09-10
Public Class,org.jfree.chart.event.ChartChangeEvent,1,7,77,2004-09-10
Public Class,org.jfree.chart.event.ChartProgressEvent,1,7,77,2004-09-10
Public Class,org.jfree.chart.event.LegendChangeEvent,1,2,0,2004-09-10
Public Class,org.jfree.chart.event.PlotChangeEvent,1,2,0,2004-09-10
Public Class,org.jfree.chart.event.RendererChangeEvent,0,2,0,2004-09-10
Public Class,org.jfree.chart.event.TitleChangeEvent,1,2,0,2004-09-10
Public Class,org.jfree.chart.imagemap.DynamicDriveToolTipTagFragmentGenerator,1,3,33,2004-09-10
Public Class,org.jfree.chart.imagemap.ImageMapUtil,14,5,0,2004-09-10
Public Class,org.jfree.chart.imagemap.OverLIBToolTipTagFragmentGenerator,1,1,0,2004-09-10
Public Class,org.jfree.chart.imagemap.StandardToolTipTagFragmentGenerator,1,1,0,2004-09-10
Public Class,org.jfree.chart.imagemap.StandardURLTagFragmentGenerator,1,1,0,2004-09-10
Public Class,org.jfree.chart.junit.BarChart3DTests,19,6,50,2004-09-10
Public Class,org.jfree.chart.junit.BarChartTests,19,6,50,2004-09-10
Public Class,org.jfree.chart.junit.ChartPackageTests,11,1,0,2004-09-10
Public Class,org.jfree.chart.junit.ChartPanelTests,5,4,0,2004-09-10
Public Class,org.jfree.chart.junit.ChartRenderingInfoTests,14,5,0,2004-09-10
Public Class,org.jfree.chart.junit.JFreeChartTestSuite,18,1,0,2004-09-10
Public Class,org.jfree.chart.junit.JFreeChartTests,20,8,75,2004-09-10
Public Class,org.jfree.chart.junit.LegendItemTests,14,4,0,2004-09-10
Public Class,org.jfree.chart.junit.PieChart3DTests,15,6,66,2004-09-10
Public Class,org.jfree.chart.junit.PieChartTests,8,5,60,2004-09-10
Public Class,org.jfree.chart.junit.ScatterPlotTests,19,6,50,2004-09-10
Public Class,org.jfree.chart.junit.StackedBarChartTests,19,6,50,2004-09-10
Public Class,org.jfree.chart.labels.AbstractXYItemLabelGenerator,10,13,64,2004-09-10
Public Class,org.jfree.chart.labels.BoxAndWhiskerToolTipGenerator,8,4,75,2004-09-10
Public Class,org.jfree.chart.labels.BoxAndWhiskerXYToolTipGenerator,9,4,75,2004-09-10
Public Class,org.jfree.chart.labels.CustomXYToolTipGenerator,5,8,37,2004-09-10
Public Class,org.jfree.chart.labels.HighLowItemLabelGenerator,10,6,33,2004-09-10
Public Class,org.jfree.chart.labels.IntervalCategoryLabelGenerator,9,4,75,2004-09-10
Public Class,org.jfree.chart.labels.IntervalCategoryToolTipGenerator,9,4,75,2004-09-10
Public Class,org.jfree.chart.labels.ItemLabelAnchor,2,6,50,2004-09-10
Public Class,org.jfree.chart.labels.ItemLabelPosition,2,8,62,2004-09-10
Public Class,org.jfree.chart.labels.StandardCategoryLabelGenerator,4,4,75,2004-09-10
Public Class,org.jfree.chart.labels.StandardCategoryToolTipGenerator,4,4,75,2004-09-10
Public Class,org.jfree.chart.labels.StandardContourToolTipGenerator,11,2,0,2004-09-10
Public Class,org.jfree.chart.labels.StandardPieItemLabelGenerator,11,10,74,2004-09-10
Public Class,org.jfree.chart.labels.StandardXYLabelGenerator,5,7,85,2004-09-10
Public Class,org.jfree.chart.labels.StandardXYToolTipGenerator,5,8,75,2004-09-10
Public Class,org.jfree.chart.labels.StandardXYZToolTipGenerator,10,9,66,2004-09-10
Public Class,org.jfree.chart.labels.SymbolicXYItemLabelGenerator,11,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.BoxAndWhiskerToolTipGeneratorTests,16,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.BoxAndWhiskerXYToolTipGeneratorTests,17,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.CustomXYItemLabelGeneratorTests,16,4,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.HighLowItemLabelGeneratorTests,17,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.IntervalCategoryLabelGeneratorTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.ItemLabelAnchorTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.ItemLabelPositionTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.LabelsPackageTests,17,2,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.StandardCategoryLabelGeneratorTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.StandardCategoryToolTipGeneratorTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.StandardContourToolTipGeneratorTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.StandardPieItemLabelGeneratorTests,16,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.StandardXYLabelGeneratorTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.StandardXYToolTipGeneratorTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.StandardXYZToolTipGeneratorTests,19,5,0,2004-09-10
Public Class,org.jfree.chart.labels.junit.SymbolicXYItemLabelGeneratorTests,14,5,0,2004-09-10
Public Class,org.jfree.chart.needle.ArrowNeedle,11,3,0,2004-09-10
Public Class,org.jfree.chart.needle.LineNeedle,8,2,0,2004-09-10
Public Class,org.jfree.chart.needle.LongNeedle,9,3,0,2004-09-10
Public Class,org.jfree.chart.needle.MiddlePinNeedle,11,2,0,2004-09-10
Public Class,org.jfree.chart.needle.PinNeedle,11,2,0,2004-09-10
Public Class,org.jfree.chart.needle.PlumNeedle,9,2,0,2004-09-10
Public Class,org.jfree.chart.needle.PointerNeedle,8,2,0,2004-09-10
Public Class,org.jfree.chart.needle.ShipNeedle,10,2,0,2004-09-10
Public Class,org.jfree.chart.needle.WindNeedle,5,3,0,2004-09-10
Public Class,org.jfree.chart.plot.CategoryPlot,61,130,96,2004-09-10
Public Class,org.jfree.chart.plot.CombinedDomainCategoryPlot,21,18,65,2004-09-10
Public Class,org.jfree.chart.plot.CombinedDomainXYPlot,26,22,72,2004-09-10
Public Class,org.jfree.chart.plot.CombinedRangeCategoryPlot,26,19,67,2004-09-10
Public Class,org.jfree.chart.plot.CombinedRangeXYPlot,27,22,77,2004-09-10
Public Class,org.jfree.chart.plot.CompassPlot,41,27,90,2004-09-10
Public Class,org.jfree.chart.plot.ContourPlot,54,75,95,2004-09-10
Public Class,org.jfree.chart.plot.CrosshairState,3,11,74,2004-09-10
Public Class,org.jfree.chart.plot.DatasetRenderingOrder,2,4,58,2004-09-10
Public Class,org.jfree.chart.plot.DefaultDrawingSupplier,17,14,81,2004-09-10
Public Class,org.jfree.chart.plot.DialShape,2,4,62,2004-09-10
Public Class,org.jfree.chart.plot.FastScatterPlot,34,34,86,2004-09-10
Public Class,org.jfree.chart.plot.IntervalMarker,5,8,58,2004-09-10
Public Class,org.jfree.chart.plot.JThermometer,18,26,72,2004-09-10
Public Class,org.jfree.chart.plot.MeterPlot,44,61,94,2004-09-10
Public Class,org.jfree.chart.plot.MultiplePiePlot,31,11,63,2004-09-10
Public Class,org.jfree.chart.plot.PieLabelDistributor,6,12,41,2004-09-10
Public Class,org.jfree.chart.plot.PieLabelRecord,1,15,79,2004-09-10
Public Class,org.jfree.chart.plot.PiePlot,60,91,94,2004-09-10
Public Class,org.jfree.chart.plot.PiePlot3D,41,8,62,2004-09-10
Public Class,org.jfree.chart.plot.PiePlotState,2,21,89,2004-09-10
Public Class,org.jfree.chart.plot.PlotOrientation,2,4,58,2004-09-10
Public Class,org.jfree.chart.plot.PlotRenderingInfo,10,12,64,2004-09-10
Public Class,org.jfree.chart.plot.PlotState,2,2,0,2004-09-10
Public Class,org.jfree.chart.plot.PolarPlot,45,51,91,2004-09-10
Public Class,org.jfree.chart.plot.ThermometerPlot,46,67,95,2004-09-10
Public Class,org.jfree.chart.plot.ValueMarker,2,3,0,2004-09-10
Public Class,org.jfree.chart.plot.WaferMapPlot,27,11,90,2004-09-10
Public Class,org.jfree.chart.plot.XYPlot,62,155,96,2004-09-10
Public Class,org.jfree.chart.plot.junit.CategoryPlotTests,34,8,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.CombinedDomainCategoryPlotTests,25,9,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.CombinedDomainXYPlotTests,28,10,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.CombinedRangeCategoryPlotTests,23,8,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.CombinedRangeXYPlotTests,28,9,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.CompassPlotTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.ContourPlotTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.FastScatterPlotTests,20,6,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.IntervalMarkerTests,14,5,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.MeterPlotTests,19,5,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.PiePlot3DTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.PiePlotTests,21,5,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.PlotOrientationTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.PlotPackageTests,19,2,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.PlotRenderingInfoTests,15,5,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.ThermometerPlotTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.ValueMarkerTests,18,5,0,2004-09-10
Public Class,org.jfree.chart.plot.junit.XYPlotTests,36,12,0,2004-09-10
Public Class,org.jfree.chart.renderer.AreaRendererEndType,2,4,62,2004-09-10
Public Class,org.jfree.chart.renderer.CategoryURLGeneratorTable,1,4,0,2004-09-10
Public Class,org.jfree.chart.renderer.DefaultPolarItemRenderer,28,10,75,2004-09-10
Public Class,org.jfree.chart.renderer.NotOutlierException,1,1,0,2004-09-10
Public Class,org.jfree.chart.renderer.Outlier,3,10,65,2004-09-10
Public Class,org.jfree.chart.renderer.OutlierList,6,9,70,2004-09-10
Public Class,org.jfree.chart.renderer.OutlierListCollection,5,8,70,2004-09-10
Public Class,org.jfree.chart.renderer.RangeType,1,3,75,2004-09-10
Public Class,org.jfree.chart.renderer.RendererState,1,2,0,2004-09-10
Public Class,org.jfree.chart.renderer.WaferMapRenderer,23,15,77,2004-09-10
Public Class,org.jfree.chart.renderer.category.AreaRenderer,28,5,19,2004-09-10
Public Class,org.jfree.chart.renderer.category.BarRenderer,35,27,88,2004-09-10
Public Class,org.jfree.chart.renderer.category.BarRenderer3D,45,14,78,2004-09-10
Public Class,org.jfree.chart.renderer.category.BoxAndWhiskerRenderer,45,18,66,2004-09-10
Public Class,org.jfree.chart.renderer.category.CategoryItemRendererState,1,5,40,2004-09-10
Public Class,org.jfree.chart.renderer.category.CategoryStepRenderer,12,6,72,2004-09-10
Public Class,org.jfree.chart.renderer.category.DefaultCategoryItemRenderer,0,0,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.GanttRenderer,28,12,75,2004-09-10
Public Class,org.jfree.chart.renderer.category.GroupedStackedBarRenderer,31,7,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.IntervalBarRenderer,25,3,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.LayeredBarRenderer,26,7,57,2004-09-10
Public Class,org.jfree.chart.renderer.category.LevelRenderer,27,11,75,2004-09-10
Public Class,org.jfree.chart.renderer.category.LineAndShapeRenderer,25,21,88,2004-09-10
Public Class,org.jfree.chart.renderer.category.MinMaxCategoryRenderer,34,18,84,2004-09-10
Public Class,org.jfree.chart.renderer.category.StackedAreaRenderer,24,4,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.StackedBarRenderer,28,4,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.StackedBarRenderer3D,30,5,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.StatisticalBarRenderer,17,4,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.WaterfallBarRenderer,33,15,60,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,8,3,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.AreaRendererTests,15,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.BarRenderer3DTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.BarRendererTests,21,7,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.BoxAndWhiskerRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.DefaultCategoryItemRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.GanttRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.GroupedStackedBarRendererTests,16,5,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.IntervalBarRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.LayeredBarRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.LineAndShapeRendererTests,16,7,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.MinMaxCategoryRendererTests,15,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.RendererCategoryPackageTests,19,2,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.StackedAreaRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.StackedBarRenderer3DTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.StackedBarRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.category.junit.WaterfallBarRendererTests,16,6,0,2004-09-10
Public Class,org.jfree.chart.renderer.junit.AbstractRendererTests,29,15,0,2004-09-10
Public Class,org.jfree.chart.renderer.junit.AreaRendererEndTypeTests,13,4,0,2004-09-10
Public Class,org.jfree.chart.renderer.junit.DefaultDrawingSupplierTests,13,3,0,2004-09-10
Public Class,org.jfree.chart.renderer.junit.RendererChangeDetector,1,4,0,2004-09-10
Public Class,org.jfree.chart.renderer.junit.RendererPackageTests,5,2,0,2004-09-10
Public Class,org.jfree.chart.renderer.xy.CandlestickRenderer,37,25,86,2004-09-10
Public Class,org.jfree.chart.renderer.xy.ClusteredXYBarRenderer,22,6,61,2004-09-10
