Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
File,JNIGarbageCollectorSubtableSchemaTest.java,2,2,2,1,14,3,10,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,76,25,49,15,30,4,,,39,48,19,29,,,,,2,2,2,1,,1,,0.08,8,8,8,4,2015-02-03
File,JNIGarbageCollectorTableTest.java,2,2,2,1,14,3,10,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,76,25,50,15,31,2,,,40,49,19,30,,,,,2,2,2,1,,1,,0.04,8,8,8,4,2015-02-03
File,JNIGarbageCollectorTableViewTest.java,2,2,2,1,10,1,9,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,59,14,44,18,25,2,,,34,43,22,21,,,,,2,2,2,1,,1,,0.05,8,8,8,4,2015-02-03
File,JNIImplicitTransactionsTest.java,3,3,3,1,15,1,13,1,,,,1,0,0,,4,4,1,4,,0,1,1,2,,79,13,63,22,40,4,,,36,49,22,27,,,,,4,4,4,1,,3,,0.06,11,11,11,4,2015-02-03
File,JNILinkTest.java,1,1,1,1,40,18,22,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,89,41,48,14,40,0,,,42,45,14,31,,,,,1,1,1,1,,0,,0,2,2,2,2,2015-02-03
File,JNIMixedSubtableTest.java,6,6,6,1,51,9,18,24,,,,1,0,0,,2,2,0,2,,0,0,0,2,,129,27,41,20,30,61,,,43,56,20,36,,,,,10,10,10,1,,1,,1.49,12,12,12,2,2015-02-03
File,JNIMixedTypeTest.java,5,4,5,1,20,2,18,0,,,,1,2,1,,7,5,0,7,,0,1,0,6,,187,27,141,27,98,19,,,79,105,33,72,,,,,17,11,17,1,,3,,0.13,32,26,32,7,2015-02-03
File,JNIParameterizedTestExample.java,1,1,1,1,5,0,5,0,,,,1,2,0,,4,2,3,4,,0,0,0,4,,60,11,30,14,12,19,,,16,21,14,7,,,,,1,1,1,1,,0,,0.63,4,4,4,4,2015-02-03
File,JNIQueryTest.java,13,13,13,1,29,5,21,3,,,,1,0,0,,23,23,1,23,,1,0,0,22,,744,169,496,76,433,90,,,708,1016,81,935,,,,,100,100,100,1,,3,,0.18,307,307,307,23,2015-02-03
File,JNIRowTest.java,1,1,1,1,33,10,23,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,79,27,52,14,42,0,,,46,49,14,35,,,,,1,1,1,1,,0,,0,2,2,2,2,2015-02-03
