Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Public Method,org.jfree.chart.axis.DateAxis.setRange,,,,,,,,,,,,,,,,,,,,,,,,,3,22,4,10,1,6,8,5,4,4,7,1,6,3,3,3,1,,,,,,1,,0.8,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setRange,,,,,,,,,,,,,,,,,,,,,,,,,4,17,3,6,1,3,8,4,2,2,4,1,3,2,2,2,1,,,,,,1,,1.33,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setRange,,,,,,,,,,,,,,,,,,,,,,,,,3,17,3,6,1,3,8,3,2,2,4,1,3,2,2,2,1,,,,,,1,,1.33,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setTickMarkPosition,,,,,,,,,,,,,,,,,,,,,,,,,8,10,0,4,1,2,6,3,1,2,3,1,2,1,1,1,1,,,,,,0,,1.5,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setTickUnit,,,,,,,,,,,,,,,,,,,,,,,,,4,9,0,3,1,1,6,1,1,1,2,1,1,1,1,1,1,,,,,,0,,2,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setTickUnit,,,,,,,,,,,,,,,,,,,,,,,,,7,18,2,9,1,5,7,4,4,3,6,1,5,3,3,3,1,,,,,,1,,0.78,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.setTimeline,,,,,,,,,,,,,,,,,,,,,,,,,3,14,0,6,1,3,8,3,2,2,4,1,3,2,2,2,1,,,,,,1,,1.33,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.translateDateToJava2D,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,3,1,1,12,2,1,1,2,1,1,1,1,1,1,,,,,,0,,4,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.translateJava2DToValue,,,,,,,,,,,,,,,,,,,,,,,,,3,16,0,3,1,1,13,2,1,1,2,1,1,1,1,1,1,,,,,,0,,4.33,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.translateValueToJava2D,,,,,,,,,,,,,,,,,,,,,,,,,6,15,0,3,1,1,12,2,1,1,2,1,1,1,1,1,1,,,,,,0,,4,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateAxis.valueToJava2D,,,,,,,,,,,,,,,,,,,,,,,,,5,41,3,28,9,20,10,14,5,14,19,9,10,5,5,5,1,,,,,,2,,0.36,,,,,2004-04-01
Public Class,org.jfree.chart.axis.DateTick,1,1,1,1,13,1,4,8,1,2,0,,0,0,,,2,1,2,23,0,0,0,2,,37,6,11,5,3,20,,,4,7,4,3,,,,,1,1,1,1,3,0,0,1.82,2,2,2,2,2004-04-01
Public Constructor,org.jfree.chart.axis.DateTick.DateTick,,,,,,,,,,,,,,,,,,,,,,,,,9,18,2,5,2,2,11,4,1,2,3,1,2,1,1,1,1,,,,,,0,,2.2,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateTick.getDate,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2004-04-01
Public Class,org.jfree.chart.axis.DateTickMarkPosition,2,2,2,2,13,1,6,6,2,1,0,,0,3,,,3,1,3,15,0,1,0,2,,68,12,28,12,13,28,,,11,18,9,9,,,,,4,4,4,4,1,1,75,1,6,6,6,6,2004-04-01
Private Constructor,org.jfree.chart.axis.DateTickMarkPosition.DateTickMarkPosition,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateTickMarkPosition.equals,,,,,,,,,,,,,,,,,,,,,,,,,2,25,4,13,2,8,8,3,4,5,9,2,7,4,4,4,4,,,,,,1,,0.62,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateTickMarkPosition.toString,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,1,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2004-04-01
Public Class,org.jfree.chart.axis.DateTickUnit,2,1,2,1,15,1,7,7,2,5,0,,1,7,,,14,5,15,32,0,2,0,13,,300,45,127,33,82,128,,,60,83,33,50,,,,,8,5,8,5,2,2,81,1.01,34,22,36,19,2004-04-01
Public Constructor,org.jfree.chart.axis.DateTickUnit.DateTickUnit,,,,,,,,,,,,,,,,,,,,,,,,,7,15,2,3,1,1,10,2,1,1,2,1,1,1,1,1,1,,,,,,0,,3.33,,,,,2004-04-01
Public Constructor,org.jfree.chart.axis.DateTickUnit.DateTickUnit,,,,,,,,,,,,,,,,,,,,,,,,,9,21,1,11,1,8,9,9,2,7,9,1,8,2,2,2,1,,,,,,1,,0.82,,,,,2004-04-01
Public Constructor,org.jfree.chart.axis.DateTickUnit.DateTickUnit,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,3,1,1,7,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2.33,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateTickUnit.addToDate,,,,,,,,,,,,,,,,,,,,,,,,,5,15,2,6,2,4,7,6,1,4,5,2,3,1,1,1,1,,,,,,0,,1.17,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateTickUnit.dateToString,,,,,,,,,,,,,,,,,,,,,,,,,6,10,0,3,1,1,7,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2.33,,,,,2004-04-01
Public Method,org.jfree.chart.axis.DateTickUnit.equals,,,,,,,,,,,,,,,,,,,,,,,,,5,34,7,20,4,13,7,3,5,8,13,4,9,5,5,7,5,,,,,,2,,0.35,,,,,2004-04-01
