Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
File,CandlestickRendererTests.java,1,1,1,1,12,0,8,3,,,,1,1,0,,6,5,0,6,,0,0,0,6,,146,16,64,32,35,66,,,40,49,31,18,,,,,2,2,2,1,,1,,1.03,8,8,8,6,2005-07-01
File,CategoryAnchor.java,3,3,3,3,14,0,7,6,,,,1,0,4,,4,4,1,4,,0,2,0,2,,133,15,44,17,21,74,,,19,30,14,16,,,,,4,4,4,4,,1,,1.68,10,10,10,10,2005-07-01
File,CategoryAnchorTests.java,1,1,1,1,12,0,8,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,130,13,54,27,29,63,,,36,43,26,17,,,,,2,2,2,1,,1,,1.17,6,6,6,5,2005-07-01
File,CategoryAnnotation.java,1,1,1,1,10,0,1,9,,,,1,0,0,,1,1,0,1,,0,0,0,1,,70,6,10,9,0,54,,,7,8,8,0,,,,,1,1,1,1,,0,,5.4,1,1,1,1,2005-07-01
File,CategoryAxis.java,3,3,3,1,22,1,13,7,,,,1,0,3,,38,38,8,38,,0,2,6,30,,1045,105,550,185,340,391,,,236,332,137,195,,,,,14,14,14,11,,4,,0.71,95,95,104,48,2005-07-01
File,CategoryAxis3D.java,3,3,4,1,29,2,17,9,,,,1,0,1,,5,5,0,5,,0,0,0,5,,226,22,101,43,59,103,,,45,61,33,28,,,,,7,7,9,1,,2,,1.02,15,15,19,5,2005-07-01
File,CategoryAxis3DTests.java,2,2,2,1,14,1,9,4,,,,1,1,0,,4,3,0,4,,0,0,0,4,,124,14,51,24,26,59,,,31,38,23,15,,,,,2,2,2,1,,1,,1.16,6,6,6,4,2005-07-01
File,CategoryAxisTests.java,1,1,1,1,20,2,13,4,,,,1,1,0,,6,5,0,6,,0,0,0,6,,192,25,93,33,63,74,,,69,78,32,46,,,,,2,2,2,1,,1,,0.8,8,8,8,6,2005-07-01
File,CategoryDataset.java,0,0,0,0,0,0,0,0,,,,1,0,0,,0,0,0,0,,0,0,0,0,,70,5,5,4,0,60,,,3,4,4,0,,,,,0,0,0,0,,0,,12,0,0,0,0,2005-07-01
File,CategoryDatasetHandler.java,2,2,2,1,15,0,7,6,,,,1,0,0,,5,5,1,5,,0,0,0,5,,138,14,46,21,17,78,,,19,29,16,13,,,,,4,4,4,1,,1,,1.7,9,9,9,5,2005-07-01
File,CategoryItemEntity.java,1,1,2,1,11,0,5,5,,,,1,0,1,,11,11,4,11,,0,0,0,11,,214,23,69,26,28,122,,,31,48,23,25,,,,,6,6,7,6,,2,,1.77,16,16,17,16,2005-07-01
File,CategoryItemEntityTests.java,1,1,1,1,21,1,15,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,176,20,94,33,65,62,,,60,68,28,40,,,,,2,2,2,1,,1,,0.66,7,7,7,5,2005-07-01
File,CategoryItemLabelGenerator.java,1,1,1,1,9,0,1,8,,,,1,0,0,,3,3,0,3,,0,0,0,3,,108,7,7,6,0,94,,,5,6,6,0,,,,,1,1,1,1,,0,,13.43,3,3,3,3,2005-07-01
File,CategoryItemRenderer.java,1,1,1,1,8,0,1,7,,,,1,0,0,,131,131,0,131,,0,0,0,131,,1408,153,204,203,0,1051,,,154,155,155,0,,,,,1,1,1,1,,0,,5.15,131,131,131,131,2005-07-01
File,CategoryItemRendererState.java,1,1,1,1,9,0,3,5,,,,1,0,0,,5,5,2,5,,1,0,0,4,,109,11,24,11,7,74,,,12,18,11,7,,,,,1,1,1,1,,0,,3.08,5,5,5,5,2005-07-01
File,CategoryLabelPosition.java,2,2,2,2,15,0,8,6,,,,1,0,1,,12,12,6,12,,0,0,0,12,,287,27,120,36,62,140,,,46,71,27,44,,,,,9,9,9,9,,1,,1.17,24,24,24,20,2005-07-01
File,CategoryLabelPositionTests.java,1,1,1,1,27,1,21,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,209,20,126,35,97,63,,,62,69,32,37,,,,,2,2,2,1,,1,,0.5,6,6,6,5,2005-07-01
File,CategoryLabelPositions.java,3,3,3,2,26,1,16,8,,,,1,6,6,,11,5,4,11,,0,0,0,11,,460,40,264,48,194,176,,,62,96,31,65,,,,,7,7,7,7,,1,,0.67,33,33,33,17,2005-07-01
File,CategoryLabelPositionsTests.java,1,1,1,1,28,1,22,3,,,,1,1,2,,5,4,0,5,,0,0,0,5,,214,19,132,38,104,63,,,54,61,33,28,,,,,2,2,2,1,,1,,0.48,6,6,6,5,2005-07-01
File,CategoryLabelWidthType.java,3,3,3,2,14,0,7,6,,,,1,0,3,,4,4,1,4,,0,2,0,2,,130,14,44,16,22,72,,,18,29,13,16,,,,,4,4,4,4,,1,,1.64,10,10,10,9,2005-07-01
File,CategoryLabelWidthTypeTests.java,1,1,1,1,12,0,8,3,,,,1,1,0,,5,4,0,5,,0,0,0,5,,130,13,55,27,30,62,,,33,40,26,14,,,,,2,2,2,1,,1,,1.13,6,6,6,5,2005-07-01
File,CategoryMarker.java,1,1,1,1,8,0,3,4,,,,1,0,0,,5,5,2,5,,0,0,0,5,,110,12,29,16,8,69,,,15,21,14,7,,,,,1,1,1,1,,0,,2.38,5,5,5,5,2005-07-01
File,CategoryPlot.java,3,3,3,1,18,0,10,6,,,,1,0,7,,146,146,36,146,,0,3,10,133,,3206,307,1671,457,990,1230,,,769,1156,439,717,,,,,36,36,36,36,,6,,0.74,386,386,395,183,2005-07-01
File,CategoryPlotTests.java,2,2,2,1,45,4,33,7,,,,1,1,0,,12,11,0,12,,0,0,0,12,,642,73,435,128,356,134,,,335,356,115,241,,,,,3,3,3,1,,1,,0.31,20,20,20,12,2005-07-01
File,CategorySeriesHandler.java,2,2,2,1,16,1,8,6,,,,1,0,0,,5,5,3,5,,0,0,0,5,,154,19,56,27,24,79,,,26,36,21,15,,,,,3,3,3,1,,2,,1.41,9,9,9,5,2005-07-01
File,CategorySeriesLabelGenerator.java,1,1,1,1,9,0,1,8,,,,1,0,0,,1,1,0,1,,0,0,0,1,,61,5,5,4,0,51,,,3,4,4,0,,,,,1,1,1,1,,0,,10.2,1,1,1,1,2005-07-01
File,CategoryStepRenderer.java,3,3,3,2,27,1,14,12,,,,1,0,2,,7,7,2,7,,0,0,1,6,,287,24,123,57,70,146,,,54,74,39,35,,,,,7,7,7,5,,4,,1.19,19,19,19,11,2005-07-01
