Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,Date
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getEndX,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,5,3,3,8,7,1,3,4,3,1,1,1,1,1,,,,,,0,,1.6,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getEndY,,,,,,,,,,,,,,,,,,,,,,,,,2,11,0,3,1,1,8,2,1,1,2,1,1,1,1,1,1,,,,,,0,,2.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getItemCount,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,3,1,1,2,1,1,1,1,1,1,,,,,,0,,3,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getMaximumDomainValue,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,4,2,2,8,4,1,2,3,2,1,1,1,1,1,,,,,,0,,2,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getMinimumDomainValue,,,,,,,,,,,,,,,,,,,,,,,,,0,12,0,4,2,2,8,4,1,2,3,2,1,1,1,1,1,,,,,,0,,2,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getPosition,,,,,,,,,,,,,,,,,,,,,,,,,6,21,0,13,2,8,8,2,4,5,9,2,7,4,4,4,4,,,,,,1,,0.62,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getSeries,,,,,,,,,,,,,,,,,,,,,,,,,5,16,3,6,1,3,7,4,2,2,4,1,3,2,2,3,1,,,,,,1,,1.17,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getSeriesCount,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,3,1,1,5,2,1,1,2,1,1,1,1,1,1,,,,,,0,,1.67,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getSeriesName,,,,,,,,,,,,,,,,,,,,,,,,,1,13,0,3,1,1,10,3,1,1,2,1,1,1,1,1,1,,,,,,0,,3.33,,,,,2005-01-01
Public Method,org.jfree.data.time.TimePeriodValuesCollection.getStartX,,,,,,,,,,,,,,,,,,,,,,,,,3,13,0,5,3,3,8,7,1,3,4,3,1,1,1,1,1,,,,,,0,,1.6,,,,,2005-01-01
